"billid","billname","firstname","lastname","state","primaryorco"
352,"BILLS-115hr3381ih","nan","Blumenthal","nan","Co"
352,"BILLS-115hr3381ih","nan","Booker","nan","Co"
352,"BILLS-115hr3381ih","nan","Cardin","nan","Co"
352,"BILLS-115hr3381ih","nan","Coons","nan","Co"
352,"BILLS-115hr3381ih","nan","Duckworth","nan","Co"
352,"BILLS-115hr3381ih","nan","Franken","nan","Co"
352,"BILLS-115hr3381ih","nan","Gillibrand","nan","Co"
352,"BILLS-115hr3381ih","nan","Klobuchar","nan","Co"
352,"BILLS-115hr3381ih","nan","Murray","nan","Co"
352,"BILLS-115hr3381ih","Van","Hollen","nan","Co"
352,"BILLS-115hr3381ih","nan","Whitehouse","nan","Co"
352,"BILLS-115hr3381ih","nan","Schatz","nan","Co"
353,"BILLS-115hr2859ih","Danny K","Davis","Illinois","Primary"
353,"BILLS-115hr2859ih","nan","Lee","nan","Co"
353,"BILLS-115hr2859ih","nan","Roybal-Allard","nan","Co"
353,"BILLS-115hr2859ih","nan","Connolly","nan","Co"
354,"BILLS-115hr2473rfs","nan","Polis","nan","Primary"
354,"BILLS-115hr2473rfs","nan","Messer","nan","Co"
354,"BILLS-115hr2473rfs","nan","Davis","California","Co"
354,"BILLS-115hr2473rfs","nan","Takano","nan","Co"
354,"BILLS-115hr2473rfs","nan","Espaillat","nan","Co"
354,"BILLS-115hr2473rfs","nan","Scott","Virginia","Co"
354,"BILLS-115hr2473rfs","nan","Sablan","nan","Co"
354,"BILLS-115hr2473rfs","Danny K","Davis","Illinois","Co"
355,"BILLS-115s1804is","nan","nan","nan","Primary"
355,"BILLS-115s1804is","nan","nan","nan","Co"
356,"BILLS-115s362is","nan","Sanders","nan","Primary"
356,"BILLS-115s362is","nan","Baldwin","nan","Co"
356,"BILLS-115s362is","nan","Blumenthal","nan","Co"
356,"BILLS-115s362is","nan","Booker","nan","Co"
356,"BILLS-115s362is","nan","Franken","nan","Co"
356,"BILLS-115s362is","nan","Gillibrand","nan","Co"
356,"BILLS-115s362is","nan","Harris","nan","Co"
356,"BILLS-115s362is","nan","Heinrich","nan","Co"
356,"BILLS-115s362is","nan","Hirono","nan","Co"
356,"BILLS-115s362is","nan","Leahy","nan","Co"
356,"BILLS-115s362is","nan","Markey","nan","Co"
356,"BILLS-115s362is","nan","Merkley","nan","Co"
356,"BILLS-115s362is","nan","Schatz","nan","Co"
356,"BILLS-115s362is","nan","Shaheen","nan","Co"
356,"BILLS-115s362is","nan","Udall","nan","Co"
356,"BILLS-115s362is","nan","Warren","nan","Co"
356,"BILLS-115s362is","nan","Whitehouse","nan","Co"
357,"BILLS-115hr676ih","nan","Schatz","nan","Primary"
357,"BILLS-115hr676ih","nan","Gillibrand","nan","Co"
357,"BILLS-115hr676ih","Van","Hollen","nan","Co"
358,"BILLS-115hr485ih","nan","Conyers","nan","Primary"
358,"BILLS-115hr485ih","nan","Huffman","nan","Co"
358,"BILLS-115hr485ih","nan","Lee","nan","Co"
358,"BILLS-115hr485ih","nan","Clark","Massachusetts","Co"
358,"BILLS-115hr485ih","nan","Clay","nan","Co"
358,"BILLS-115hr485ih","nan","Clyburn","nan","Co"
358,"BILLS-115hr485ih","nan","Cohen","nan","Co"
358,"BILLS-115hr485ih","nan","Cummings","nan","Co"
358,"BILLS-115hr485ih","nan","Ellison","nan","Co"
358,"BILLS-115hr485ih","nan","Engel","nan","Co"
358,"BILLS-115hr485ih","nan","Grijalva","nan","Co"
358,"BILLS-115hr485ih","Jackson","Lee","nan","Co"
358,"BILLS-115hr485ih","Ted","Lieu","California","Co"
358,"BILLS-115hr485ih","nan","Norton","nan","Co"
358,"BILLS-115hr485ih","nan","Pocan","nan","Co"
358,"BILLS-115hr485ih","nan","Roybal-Allard","nan","Co"
358,"BILLS-115hr485ih","nan","Ryan","Ohio","Co"
358,"BILLS-115hr485ih","nan","Scott","Virginia","Co"
358,"BILLS-115hr485ih","nan","Serrano","nan","Co"
358,"BILLS-115hr485ih","nan","Takano","nan","Co"
358,"BILLS-115hr485ih","nan","Kaptur","nan","Co"
358,"BILLS-115hr485ih","nan","Jeffries","nan","Co"
358,"BILLS-115hr485ih","nan","Lewis","Georgia","Co"
358,"BILLS-115hr485ih","nan","Tonko","nan","Co"
358,"BILLS-115hr485ih","nan","Thompson","Mississippi","Co"
358,"BILLS-115hr485ih","nan","Schakowsky","nan","Co"
358,"BILLS-115hr485ih","Watson","Coleman","nan","Co"
358,"BILLS-115hr485ih","nan","Welch","nan","Co"
358,"BILLS-115hr485ih","nan","Napolitano","nan","Co"
358,"BILLS-115hr485ih","nan","Brady","Pennsylvania","Co"
358,"BILLS-115hr485ih","nan","Cartwright","nan","Co"
358,"BILLS-115hr485ih","nan","Pingree","nan","Co"
358,"BILLS-115hr485ih","nan","Lawrence","nan","Co"
358,"BILLS-115hr485ih","nan","Garamendi","nan","Co"
358,"BILLS-115hr485ih","nan","Lofgren","nan","Co"
358,"BILLS-115hr485ih","nan","Blumenauer","nan","Co"
358,"BILLS-115hr485ih","nan","Kelly","Illinois","Co"
358,"BILLS-115hr485ih","nan","Clarke","New York","Co"
358,"BILLS-115hr485ih","nan","Nolan","nan","Co"
358,"BILLS-115hr485ih","nan","Cleaver","nan","Co"
358,"BILLS-115hr485ih","nan","Hastings","nan","Co"
358,"BILLS-115hr485ih","Judy","Chu","California","Co"
358,"BILLS-115hr485ih","nan","McGovern","nan","Co"
358,"BILLS-115hr485ih","nan","Johnson","Georgia","Co"
358,"BILLS-115hr485ih","nan","Nadler","nan","Co"
358,"BILLS-115hr485ih","nan","Jayapal","nan","Co"
358,"BILLS-115hr485ih","Michael F","Doyle","Pennsylvania","Co"
358,"BILLS-115hr485ih","nan","Adams","nan","Co"
358,"BILLS-115hr485ih","nan","Beatty","nan","Co"
358,"BILLS-115hr485ih","Al","Green","Texas","Co"
358,"BILLS-115hr485ih","nan","DeSaulnier","nan","Co"
358,"BILLS-115hr485ih","nan","Moore","nan","Co"
359,"BILLS-115hr5965ih","nan","Beatty","nan","Primary"
359,"BILLS-115hr5965ih","Maxine","Waters","California","Co"
359,"BILLS-115hr5965ih","nan","Conyers","nan","Co"
359,"BILLS-115hr5965ih","David","Scott","Georgia","Co"
359,"BILLS-115hr5965ih","nan","Ellison","nan","Co"
360,"BILLS-115hr2725ih","nan","DeLauro","nan","Primary"
360,"BILLS-115hr2725ih","nan","nan","nan","Co"
361,"BILLS-115hres246ih","nan","Rokita","nan","Primary"
361,"BILLS-115hres246ih","nan","Hastings","nan","Co"
362,"BILLS-115hr7142ih","nan","Conyers","nan","Primary"
362,"BILLS-115hr7142ih","nan","Lewis","Georgia","Co"
362,"BILLS-115hr7142ih","nan","Norton","nan","Co"
362,"BILLS-115hr7142ih","Eddie B","Johnson","Texas","Co"
362,"BILLS-115hr7142ih","nan","Evans","nan","Co"
362,"BILLS-115hr7142ih","nan","Richmond","nan","Co"
362,"BILLS-115hr7142ih","nan","Plaskett","nan","Co"
362,"BILLS-115hr7142ih","nan","Espaillat","nan","Co"
362,"BILLS-115hr7142ih","nan","McGovern","nan","Co"
362,"BILLS-115hr7142ih","nan","Velázquez","nan","Co"
362,"BILLS-115hr7142ih","nan","Barragán","nan","Co"
362,"BILLS-115hr7142ih","nan","Lee","nan","Co"
362,"BILLS-115hr7142ih","nan","Rush","nan","Co"
362,"BILLS-115hr7142ih","nan","Bass","nan","Co"
362,"BILLS-115hr7142ih","nan","Moore","nan","Co"
362,"BILLS-115hr7142ih","nan","Sewell","Alabama","Co"
362,"BILLS-115hr7142ih","nan","Cummings","nan","Co"
362,"BILLS-115hr7142ih","nan","Jayapal","nan","Co"
362,"BILLS-115hr7142ih","Danny K","Davis","Illinois","Co"
362,"BILLS-115hr7142ih","nan","Clarke","New York","Co"
362,"BILLS-115hr7142ih","nan","Johnson","Georgia","Co"
362,"BILLS-115hr7142ih","nan","Cohen","nan","Co"
362,"BILLS-115hr7142ih","nan","Gutiérrez","nan","Co"
362,"BILLS-115hr7142ih","nan","Clay","nan","Co"
362,"BILLS-115hr7142ih","nan","Lawrence","nan","Co"
362,"BILLS-115hr7142ih","David","Scott","Georgia","Co"
362,"BILLS-115hr7142ih","nan","Jeffries","nan","Co"
362,"BILLS-115hr7142ih","nan","Courtney","nan","Co"
362,"BILLS-115hr7142ih","nan","DeLauro","nan","Co"
362,"BILLS-115hr7142ih","nan","Beatty","nan","Co"
362,"BILLS-115hr7142ih","nan","Carson","Indiana","Co"
362,"BILLS-115hr7142ih","nan","Napolitano","nan","Co"
362,"BILLS-115hr7142ih","nan","Grijalva","nan","Co"
362,"BILLS-115hr7142ih","nan","Nadler","nan","Co"
362,"BILLS-115hr7142ih","nan","Wilson","Florida","Co"
362,"BILLS-115hr7142ih","nan","McEachin","nan","Co"
362,"BILLS-115hr7142ih","nan","Dingell","nan","Co"
362,"BILLS-115hr7142ih","nan","Demings","nan","Co"
362,"BILLS-115hr7142ih","nan","Cleaver","nan","Co"
362,"BILLS-115hr7142ih","Jackson","Lee","nan","Co"
362,"BILLS-115hr7142ih","Maxine","Waters","California","Co"
362,"BILLS-115hr7142ih","nan","Serrano","nan","Co"
362,"BILLS-115hr7142ih","Watson","Coleman","nan","Co"
362,"BILLS-115hr7142ih","nan","Raskin","nan","Co"
362,"BILLS-115hr7142ih","nan","Fudge","nan","Co"
362,"BILLS-115hr7142ih","nan","Ellison","nan","Co"
362,"BILLS-115hr7142ih","nan","Adams","nan","Co"
362,"BILLS-115hr7142ih","nan","Payne","nan","Co"
362,"BILLS-115hr7142ih","nan","Meeks","nan","Co"
362,"BILLS-115hr7142ih","nan","Pallone","nan","Co"
362,"BILLS-115hr7142ih","nan","Lawson","Florida","Co"
362,"BILLS-115hr7142ih","nan","Kelly","Illinois","Co"
363,"BILLS-115hr4115ih","nan","Moore","nan","Primary"
363,"BILLS-115hr4115ih","nan","Carson","Indiana","Co"
363,"BILLS-115hr4115ih","nan","Cohen","nan","Co"
363,"BILLS-115hr4115ih","Watson","Coleman","nan","Co"
363,"BILLS-115hr4115ih","nan","Jayapal","nan","Co"
363,"BILLS-115hr4115ih","Jackson","Lee","nan","Co"
363,"BILLS-115hr4115ih","nan","Norton","nan","Co"
363,"BILLS-115hr4115ih","nan","Wilson","Florida","Co"
363,"BILLS-115hr4115ih","nan","Khanna","nan","Co"
363,"BILLS-115hr4115ih","nan","Johnson","Georgia","Co"
363,"BILLS-115hr4115ih","nan","Fudge","nan","Co"
364,"BILLS-115hr5374ih","nan","Bonamici","nan","Primary"
364,"BILLS-115hr5374ih","nan","Ferguson","nan","Co"
365,"BILLS-115s636is","nan","Polis","nan","Primary"
365,"BILLS-115s636is","nan","Ros-Lehtinen","nan","Co"
365,"BILLS-115s636is","nan","Scott","Virginia","Co"
365,"BILLS-115s636is","nan","Takano","nan","Co"
365,"BILLS-115s636is","nan","Pelosi","nan","Co"
365,"BILLS-115s636is","nan","Hoyer","nan","Co"
365,"BILLS-115s636is","nan","Cicilline","nan","Co"
365,"BILLS-115s636is","Sean P","Maloney","New York","Co"
365,"BILLS-115s636is","nan","Sinema","nan","Co"
365,"BILLS-115s636is","nan","Pocan","nan","Co"
365,"BILLS-115s636is","nan","DeFazio","nan","Co"
365,"BILLS-115s636is","nan","Grijalva","nan","Co"
365,"BILLS-115s636is","Jackson","Lee","nan","Co"
365,"BILLS-115s636is","nan","Espaillat","nan","Co"
365,"BILLS-115s636is","nan","Swalwell","California","Co"
365,"BILLS-115s636is","nan","Lowenthal","nan","Co"
365,"BILLS-115s636is","nan","Serrano","nan","Co"
365,"BILLS-115s636is","nan","Barragán","nan","Co"
365,"BILLS-115s636is","nan","Crowley","nan","Co"
365,"BILLS-115s636is","nan","Jayapal","nan","Co"
365,"BILLS-115s636is","nan","Brownley","California","Co"
365,"BILLS-115s636is","Michelle L","Grisham","New Mexico","Co"
365,"BILLS-115s636is","nan","Evans","nan","Co"
365,"BILLS-115s636is","nan","Rice","New York","Co"
365,"BILLS-115s636is","nan","Perlmutter","nan","Co"
365,"BILLS-115s636is","nan","Crist","nan","Co"
365,"BILLS-115s636is","nan","Shea-Porter","nan","Co"
365,"BILLS-115s636is","nan","Cartwright","nan","Co"
365,"BILLS-115s636is","nan","Moulton","nan","Co"
365,"BILLS-115s636is","nan","Sherman","nan","Co"
365,"BILLS-115s636is","nan","Carson","Indiana","Co"
365,"BILLS-115s636is","nan","Peters","nan","Co"
365,"BILLS-115s636is","nan","Bonamici","nan","Co"
365,"BILLS-115s636is","nan","Kildee","nan","Co"
365,"BILLS-115s636is","nan","Norton","nan","Co"
365,"BILLS-115s636is","nan","Price","North Carolina","Co"
365,"BILLS-115s636is","nan","Pallone","nan","Co"
365,"BILLS-115s636is","Watson","Coleman","nan","Co"
365,"BILLS-115s636is","nan","Foster","nan","Co"
365,"BILLS-115s636is","nan","Himes","nan","Co"
365,"BILLS-115s636is","nan","Kihuen","nan","Co"
365,"BILLS-115s636is","nan","Titus","nan","Co"
365,"BILLS-115s636is","Blunt","Rochester","nan","Co"
365,"BILLS-115s636is","nan","Clark","Massachusetts","Co"
365,"BILLS-115s636is","nan","DelBene","nan","Co"
365,"BILLS-115s636is","nan","Langevin","nan","Co"
365,"BILLS-115s636is","nan","DeGette","nan","Co"
365,"BILLS-115s636is","nan","Tsongas","nan","Co"
365,"BILLS-115s636is","nan","Frankel","Florida","Co"
365,"BILLS-115s636is","nan","McCollum","nan","Co"
365,"BILLS-115s636is","nan","Blumenauer","nan","Co"
365,"BILLS-115s636is","nan","Hastings","nan","Co"
365,"BILLS-115s636is","nan","Bass","nan","Co"
365,"BILLS-115s636is","nan","Bordallo","nan","Co"
365,"BILLS-115s636is","nan","Smith","Washington","Co"
365,"BILLS-115s636is","nan","Vela","nan","Co"
365,"BILLS-115s636is","nan","Yarmuth","nan","Co"
365,"BILLS-115s636is","nan","Dingell","nan","Co"
365,"BILLS-115s636is","Carolyn B","Maloney","New York","Co"
365,"BILLS-115s636is","nan","Schakowsky","nan","Co"
365,"BILLS-115s636is","nan","Speier","nan","Co"
365,"BILLS-115s636is","nan","Payne","nan","Co"
365,"BILLS-115s636is","nan","Moore","nan","Co"
365,"BILLS-115s636is","nan","Matsui","nan","Co"
365,"BILLS-115s636is","nan","Bustos","nan","Co"
365,"BILLS-115s636is","nan","Fudge","nan","Co"
365,"BILLS-115s636is","nan","Cárdenas","nan","Co"
365,"BILLS-115s636is","nan","Velázquez","nan","Co"
365,"BILLS-115s636is","nan","Panetta","nan","Co"
365,"BILLS-115s636is","nan","Gallego","nan","Co"
365,"BILLS-115s636is","nan","Davis","California","Co"
365,"BILLS-115s636is","Danny K","Davis","Illinois","Co"
365,"BILLS-115s636is","nan","Cohen","nan","Co"
365,"BILLS-115s636is","nan","Kilmer","nan","Co"
365,"BILLS-115s636is","nan","Lowey","nan","Co"
365,"BILLS-115s636is","nan","Gutiérrez","nan","Co"
365,"BILLS-115s636is","nan","Rosen","nan","Co"
365,"BILLS-115s636is","nan","Lee","nan","Co"
365,"BILLS-115s636is","nan","Ellison","nan","Co"
365,"BILLS-115s636is","nan","Garamendi","nan","Co"
365,"BILLS-115s636is","nan","McNerney","nan","Co"
365,"BILLS-115s636is","Ted","Lieu","California","Co"
365,"BILLS-115s636is","nan","Nadler","nan","Co"
365,"BILLS-115s636is","nan","Sánchez","nan","Co"
365,"BILLS-115s636is","nan","Larson","Connecticut","Co"
365,"BILLS-115s636is","nan","Courtney","nan","Co"
365,"BILLS-115s636is","nan","Nolan","nan","Co"
365,"BILLS-115s636is","nan","Hanabusa","nan","Co"
365,"BILLS-115s636is","nan","Lewis","Georgia","Co"
365,"BILLS-115s636is","nan","Costa","nan","Co"
365,"BILLS-115s636is","nan","Pingree","nan","Co"
365,"BILLS-115s636is","nan","Tonko","nan","Co"
365,"BILLS-115s636is","nan","Capuano","nan","Co"
365,"BILLS-115s636is","nan","Norcross","nan","Co"
365,"BILLS-115s636is","nan","Cooper","nan","Co"
365,"BILLS-115s636is","nan","Roybal-Allard","nan","Co"
365,"BILLS-115s636is","nan","Brady","Pennsylvania","Co"
365,"BILLS-115s636is","nan","Quigley","nan","Co"
365,"BILLS-115s636is","nan","Huffman","nan","Co"
365,"BILLS-115s636is","nan","Bera","nan","Co"
365,"BILLS-115s636is","Brendan F","Boyle","Pennsylvania","Co"
365,"BILLS-115s636is","nan","Delaney","nan","Co"
365,"BILLS-115s636is","nan","Ryan","Ohio","Co"
365,"BILLS-115s636is","nan","DeLauro","nan","Co"
365,"BILLS-115s636is","nan","Welch","nan","Co"
365,"BILLS-115s636is","nan","Ruiz","nan","Co"
365,"BILLS-115s636is","nan","Napolitano","nan","Co"
365,"BILLS-115s636is","Wasserman","Schultz","nan","Co"
365,"BILLS-115s636is","nan","Kennedy","nan","Co"
365,"BILLS-115s636is","nan","Vargas","nan","Co"
365,"BILLS-115s636is","nan","Larsen","Washington","Co"
365,"BILLS-115s636is","nan","ORourke","nan","Co"
365,"BILLS-115s636is","nan","Lofgren","nan","Co"
365,"BILLS-115s636is","nan","Castor","Florida","Co"
365,"BILLS-115s636is","nan","Krishnamoorthi","nan","Co"
365,"BILLS-115s636is","nan","Carbajal","nan","Co"
365,"BILLS-115s636is","nan","McEachin","nan","Co"
365,"BILLS-115s636is","nan","DeSaulnier","nan","Co"
365,"BILLS-115s636is","nan","Esty","Connecticut","Co"
365,"BILLS-115s636is","nan","Torres","nan","Co"
366,"BILLS-115hr2961ih","nan","Murray","nan","Primary"
366,"BILLS-115hr2961ih","nan","Blumenthal","nan","Co"
366,"BILLS-115hr2961ih","nan","Booker","nan","Co"
366,"BILLS-115hr2961ih","nan","Brown","nan","Co"
366,"BILLS-115hr2961ih","nan","Cantwell","nan","Co"
366,"BILLS-115hr2961ih","nan","Cardin","nan","Co"
366,"BILLS-115hr2961ih","nan","Casey","nan","Co"
366,"BILLS-115hr2961ih","nan","Coons","nan","Co"
366,"BILLS-115hr2961ih","nan","Durbin","nan","Co"
366,"BILLS-115hr2961ih","nan","Franken","nan","Co"
366,"BILLS-115hr2961ih","nan","Gillibrand","nan","Co"
366,"BILLS-115hr2961ih","nan","Hassan","nan","Co"
366,"BILLS-115hr2961ih","nan","Heinrich","nan","Co"
366,"BILLS-115hr2961ih","nan","Hirono","nan","Co"
366,"BILLS-115hr2961ih","nan","Kaine","nan","Co"
366,"BILLS-115hr2961ih","nan","King","nan","Co"
366,"BILLS-115hr2961ih","nan","Klobuchar","nan","Co"
366,"BILLS-115hr2961ih","nan","Leahy","nan","Co"
366,"BILLS-115hr2961ih","nan","Markey","nan","Co"
366,"BILLS-115hr2961ih","nan","Menendez","nan","Co"
366,"BILLS-115hr2961ih","nan","Merkley","nan","Co"
366,"BILLS-115hr2961ih","nan","Murphy","nan","Co"
366,"BILLS-115hr2961ih","nan","Reed","nan","Co"
366,"BILLS-115hr2961ih","nan","Sanders","nan","Co"
366,"BILLS-115hr2961ih","nan","Schumer","nan","Co"
366,"BILLS-115hr2961ih","nan","Udall","nan","Co"
366,"BILLS-115hr2961ih","Van","Hollen","nan","Co"
366,"BILLS-115hr2961ih","nan","Warren","nan","Co"
366,"BILLS-115hr2961ih","nan","Whitehouse","nan","Co"
366,"BILLS-115hr2961ih","nan","Wyden","nan","Co"
366,"BILLS-115hr2961ih","nan","Peters","nan","Co"
367,"BILLS-115hr6677ih","nan","Norcross","nan","Primary"
367,"BILLS-115hr6677ih","nan","Moulton","nan","Co"
367,"BILLS-115hr6677ih","nan","Walz","nan","Co"
367,"BILLS-115hr6677ih","nan","Scott","Virginia","Co"
367,"BILLS-115hr6677ih","nan","Davis","California","Co"
368,"BILLS-115hr6669ih","Blunt","Rochester","nan","Primary"
368,"BILLS-115hr6669ih","nan","Blum","nan","Co"
368,"BILLS-115hr6669ih","nan","Evans","nan","Co"
368,"BILLS-115hr6669ih","Wasserman","Schultz","nan","Co"
368,"BILLS-115hr6669ih","nan","Kelly","Illinois","Co"
368,"BILLS-115hr6669ih","nan","ORourke","nan","Co"
368,"BILLS-115hr6669ih","nan","Brown","Maryland","Co"
368,"BILLS-115hr6669ih","nan","Payne","nan","Co"
368,"BILLS-115hr6669ih","nan","Jeffries","nan","Co"
368,"BILLS-115hr6669ih","nan","Moore","nan","Co"
368,"BILLS-115hr6669ih","nan","Lee","nan","Co"
368,"BILLS-115hr6669ih","Eddie B","Johnson","Texas","Co"
368,"BILLS-115hr6669ih","nan","Norton","nan","Co"
368,"BILLS-115hr6669ih","nan","Clarke","New York","Co"
368,"BILLS-115hr6669ih","nan","Carson","Indiana","Co"
368,"BILLS-115hr6669ih","Danny K","Davis","Illinois","Co"
368,"BILLS-115hr6669ih","Jackson","Lee","nan","Co"
368,"BILLS-115hr6669ih","nan","Rush","nan","Co"
368,"BILLS-115hr6669ih","nan","Fudge","nan","Co"
368,"BILLS-115hr6669ih","Al","Green","Texas","Co"
368,"BILLS-115hr6669ih","nan","Clay","nan","Co"
368,"BILLS-115hr6669ih","nan","Wilson","Florida","Co"
368,"BILLS-115hr6669ih","David","Scott","Georgia","Co"
369,"BILLS-115s2584is","Blunt","Rochester","nan","Primary"
369,"BILLS-115s2584is","nan","Evans","nan","Co"
369,"BILLS-115s2584is","nan","Moore","nan","Co"
369,"BILLS-115s2584is","nan","Rush","nan","Co"
369,"BILLS-115s2584is","Jackson","Lee","nan","Co"
369,"BILLS-115s2584is","nan","Lee","nan","Co"
369,"BILLS-115s2584is","nan","Kelly","Illinois","Co"
369,"BILLS-115s2584is","Danny K","Davis","Illinois","Co"
369,"BILLS-115s2584is","nan","Clay","nan","Co"
369,"BILLS-115s2584is","David","Scott","Georgia","Co"
369,"BILLS-115s2584is","Al","Green","Texas","Co"
369,"BILLS-115s2584is","nan","Wilson","Florida","Co"
369,"BILLS-115s2584is","Eddie B","Johnson","Texas","Co"
369,"BILLS-115s2584is","nan","Jeffries","nan","Co"
369,"BILLS-115s2584is","nan","Clarke","New York","Co"
369,"BILLS-115s2584is","nan","Brown","Maryland","Co"
369,"BILLS-115s2584is","nan","Lawrence","nan","Co"
369,"BILLS-115s2584is","nan","Carson","Indiana","Co"
369,"BILLS-115s2584is","nan","Fudge","nan","Co"
369,"BILLS-115s2584is","nan","Norton","nan","Co"
369,"BILLS-115s2584is","nan","Payne","nan","Co"
370,"BILLS-115hr1921ih","nan","Baldwin","nan","Primary"
370,"BILLS-115hr1921ih","nan","Bennet","nan","Co"
370,"BILLS-115hr1921ih","nan","Booker","nan","Co"
370,"BILLS-115hr1921ih","nan","Cardin","nan","Co"
370,"BILLS-115hr1921ih","nan","Carper","nan","Co"
370,"BILLS-115hr1921ih","nan","Casey","nan","Co"
370,"BILLS-115hr1921ih","nan","Coons","nan","Co"
370,"BILLS-115hr1921ih","nan","Durbin","nan","Co"
370,"BILLS-115hr1921ih","nan","Feinstein","nan","Co"
370,"BILLS-115hr1921ih","nan","Gillibrand","nan","Co"
370,"BILLS-115hr1921ih","nan","Hassan","nan","Co"
370,"BILLS-115hr1921ih","nan","Heitkamp","nan","Co"
370,"BILLS-115hr1921ih","nan","Hirono","nan","Co"
370,"BILLS-115hr1921ih","nan","Jones","nan","Co"
370,"BILLS-115hr1921ih","nan","Kaine","nan","Co"
370,"BILLS-115hr1921ih","nan","Klobuchar","nan","Co"
370,"BILLS-115hr1921ih","nan","Leahy","nan","Co"
370,"BILLS-115hr1921ih","nan","Markey","nan","Co"
370,"BILLS-115hr1921ih","nan","Murphy","nan","Co"
370,"BILLS-115hr1921ih","nan","Murray","nan","Co"
370,"BILLS-115hr1921ih","nan","Reed","nan","Co"
370,"BILLS-115hr1921ih","nan","Smith","nan","Co"
370,"BILLS-115hr1921ih","nan","Stabenow","nan","Co"
370,"BILLS-115hr1921ih","nan","Warren","nan","Co"
370,"BILLS-115hr1921ih","nan","Whitehouse","nan","Co"
370,"BILLS-115hr1921ih","nan","Blumenthal","nan","Co"
370,"BILLS-115hr1921ih","nan","Cantwell","nan","Co"
370,"BILLS-115hr1921ih","nan","Duckworth","nan","Co"
